,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS,BANKBARODA.NS,FINOLEXIND.BO,IBULHSGFIN.NS
Date,,,,,,,,,,,,,,,,,,
2017-01-19,154.30335998535156,436.4219970703125,605.8800659179688,160.10000610351562,454.04998779296875,753.5,160.8000030517578,455.29998779296875,768.4000244140625,157.85000610351562,447.1000061035156,752.0,158.5,451.0,764.2000122070312,4541251,5438,969867.0
2017-01-20,148.7615509033203,432.4330749511719,603.2266845703125,154.35000610351562,449.8999938964844,750.2000122070312,160.6999969482422,456.25,769.0,153.5500030517578,448.0,743.25,159.39999389648438,451.0,753.0,4787706,3166,1502304.0
2017-01-23,148.61697387695312,433.68267822265625,607.4479370117188,154.1999969482422,451.20001220703125,755.4500122070312,157.0,455.0,769.75,153.14999389648438,450.0,746.4500122070312,153.5,455.0,756.4500122070312,4199528,2871,1764959.0
2017-01-24,150.39999389648438,437.28704833984375,603.990478515625,156.0500030517578,454.95001220703125,751.1500244140625,156.5,457.0,758.0,154.5,450.0,741.25,155.3000030517578,451.6499938964844,758.0,4541702,5409,1656692.0
2017-01-25,156.0863800048828,437.4311828613281,607.4479370117188,161.9499969482422,455.1000061035156,755.4500122070312,164.0,456.79998779296875,759.25,155.25,450.95001220703125,748.2999877929688,156.5,456.0,751.6500244140625,12590142,2944,3244746.0
2017-01-27,161.62818908691406,443.48663330078125,605.7593994140625,167.6999969482422,461.3999938964844,753.3499755859375,169.1999969482422,463.70001220703125,761.3499755859375,162.3000030517578,457.0,751.0,163.0,457.0,761.0,12394688,7490,2263766.0
2017-01-30,161.6763916015625,465.11309814453125,616.5342407226562,167.75,483.8999938964844,766.75,170.3000030517578,490.0,777.0,165.10000610351562,459.75,749.9500122070312,167.10000610351562,462.6499938964844,751.0,7176912,14737,3292077.0
2017-01-31,159.17051696777344,475.87823486328125,603.5884399414062,165.14999389648438,495.1000061035156,750.6500244140625,168.8000030517578,504.0,772.2999877929688,164.35000610351562,480.0,748.5499877929688,167.3000030517578,486.5,768.9500122070312,4227883,28650,1387742.0
2017-02-01,166.7845001220703,472.6583251953125,615.9713745117188,173.0500030517578,491.75,766.0499877929688,173.6999969482422,503.0,768.75,165.3000030517578,490.0,750.5499877929688,166.39999389648438,503.0,755.0,17004030,178238,2530887.0
2017-02-02,171.21792602539062,470.01507568359375,628.072998046875,177.64999389648438,489.0,781.0999755859375,178.85000610351562,492.45001220703125,791.0999755859375,170.64999389648438,485.20001220703125,767.6500244140625,172.89999389648438,492.04998779296875,770.0,14260877,7312,2910709.0
2017-02-03,179.69931030273438,470.9281921386719,638.4456176757812,186.4499969482422,489.95001220703125,794.0,187.25,492.5,803.9000244140625,176.10000610351562,485.25,785.0,178.0,492.5,786.9000244140625,16542435,6205,4299139.0
2017-02-06,177.91632080078125,483.0390319824219,641.7422485351562,184.60000610351562,502.54998779296875,798.0999755859375,191.6999969482422,515.0,806.9500122070312,183.6999969482422,500.0,794.0,187.0,505.0,795.0,14311070,18802,1622254.0
2017-02-07,180.27760314941406,475.3976745605469,665.8247680664062,187.0500030517578,494.6000061035156,828.0499877929688,190.39999389648438,510.8500061035156,833.0,183.1999969482422,489.95001220703125,795.0,184.9499969482422,506.79998779296875,803.0,10402832,100492,4746229.0
2017-02-08,180.22940063476562,468.8135681152344,671.7750244140625,187.0,487.75,835.4500122070312,188.60000610351562,499.8500061035156,849.9500122070312,182.25,483.20001220703125,827.1500244140625,187.35000610351562,495.70001220703125,829.0,8105412,7631,3887569.0
2017-02-09,177.38623046875,482.7986755371094,666.89794921875,184.0500030517578,502.29998779296875,820.4500122070312,187.6999969482422,505.0,833.2000122070312,180.8000030517578,492.0,808.9000244140625,187.0,495.0,827.0,9428624,215644,1331252.0
2017-02-10,181.24139404296875,480.395751953125,661.0455322265625,188.0500030517578,499.79998779296875,813.25,191.0,508.6499938964844,830.7000122070312,184.5500030517578,499.5,810.6500244140625,185.6999969482422,505.0,828.4500122070312,18572012,5443,816925.0
2017-02-13,162.68836975097656,480.8283386230469,676.1237182617188,168.8000030517578,500.25,831.7999877929688,183.0,510.0,834.4000244140625,168.0,499.0,813.2999877929688,182.8000030517578,505.0,816.2999877929688,38352779,9347,819192.0
2017-02-14,162.68836975097656,481.0685729980469,669.4583740234375,168.8000030517578,500.5,823.5999755859375,171.25,503.3999938964844,837.2000122070312,166.14999389648438,495.0,820.0499877929688,170.0,500.0,836.0,16667658,3618,530927.0
2017-02-15,157.29110717773438,482.6064758300781,663.4027709960938,163.1999969482422,502.1000061035156,816.1500244140625,170.39999389648438,504.1000061035156,828.7999877929688,162.75,491.0,804.4000244140625,169.0,491.0,816.3499755859375,13176926,52487,839797.0
2017-02-16,160.03793334960938,486.0667419433594,676.1237182617188,166.0500030517578,505.70001220703125,831.7999877929688,167.75,509.0,833.4000244140625,163.64999389648438,500.0,814.0999755859375,165.39999389648438,500.0,817.0,9141324,5247,953417.0
2017-02-17,160.13430786132812,496.3512878417969,694.3721313476562,166.14999389648438,516.4000244140625,854.25,168.35000610351562,518.0,882.5,164.5,506.0,845.9000244140625,166.14999389648438,506.0,849.0,6994611,12638,2944397.0
2017-02-20,162.73655700683594,498.3697814941406,689.1292114257812,168.85000610351562,518.5,847.7999877929688,169.4499969482422,520.0,853.0,164.85000610351562,509.95001220703125,833.9500122070312,166.0,510.0,852.0,5345157,9132,692729.0
2017-02-21,163.17027282714844,502.0222473144531,706.3208618164062,169.3000030517578,522.2999877929688,868.9500122070312,170.75,524.9000244140625,872.0,168.0500030517578,515.7999877929688,847.0,170.10000610351562,517.2000122070312,849.0,7720858,5881,1059386.0
2017-02-22,161.62818908691406,511.48992919921875,709.3284912109375,167.6999969482422,532.1500244140625,872.6500244140625,170.5500030517578,540.9000244140625,876.8499755859375,167.1999969482422,520.0,863.5999755859375,169.14999389648438,520.0,875.0,7388811,56921,808766.0
2017-02-23,162.0618896484375,506.828125,702.7036743164062,168.14999389648438,527.2999877929688,864.5,169.85000610351562,535.0,879.9000244140625,167.0500030517578,524.0999755859375,857.0999755859375,168.6999969482422,532.0,877.0,10531474,11160,3078731.0
2017-02-27,158.44766235351562,514.902099609375,705.3861694335938,164.39999389648438,535.7000122070312,867.7999877929688,168.5,540.0,877.3499755859375,164.10000610351562,531.0,851.5499877929688,168.5,531.0,864.7999877929688,7407568,208139,2103008.0
2017-02-28,159.31507873535156,516.4398803710938,708.2310791015625,165.3000030517578,537.2999877929688,871.2999877929688,166.60000610351562,539.5,875.2999877929688,163.89999389648438,531.2000122070312,865.6500244140625,165.0,533.3499755859375,869.5499877929688,7175645,5257,1098049.0
2017-03-01,159.36328125,519.6116943359375,707.6622314453125,165.35000610351562,540.5999755859375,870.5999755859375,168.5,544.0,880.7999877929688,165.0,535.0999755859375,864.0999755859375,165.89999389648438,535.0999755859375,872.25,6979516,5980,1223901.0
2017-03-02,155.7490692138672,522.1109008789062,692.4619750976562,161.60000610351562,543.2000122070312,851.9000244140625,167.35000610351562,546.7999877929688,879.4500122070312,161.0,535.0999755859375,848.0499877929688,166.4499969482422,544.0,875.9000244140625,8201681,7179,981667.0
2017-03-03,154.15879821777344,532.2031860351562,684.6993408203125,159.9499969482422,553.7000122070312,842.3499755859375,162.75,555.0,849.9500122070312,159.5500030517578,541.0,833.4000244140625,160.10000610351562,544.0,842.0999755859375,9478049,12373,1055058.0
2017-03-06,155.02621459960938,520.9093627929688,693.88427734375,160.85000610351562,541.9500122070312,853.6500244140625,162.1999969482422,556.5,855.0,160.0500030517578,530.6500244140625,843.7999877929688,161.3000030517578,553.5,845.0,6996223,11744,589532.0
2017-03-07,154.5443115234375,516.9205322265625,692.7465209960938,160.35000610351562,537.7999877929688,852.25,162.39999389648438,547.4000244140625,858.3499755859375,160.0,536.0,844.5,160.8000030517578,538.0,856.9000244140625,6389864,8614,588829.0
2017-03-08,153.484130859375,509.42327880859375,695.6726684570312,159.25,530.0,855.8499755859375,161.6999969482422,550.0,864.6500244140625,157.35000610351562,529.0,837.0,160.35000610351562,540.0,850.2000122070312,8422899,6722,975503.0
2017-03-09,153.67689514160156,515.6229248046875,692.2994995117188,159.4499969482422,536.4500122070312,851.7000122070312,160.6999969482422,548.0,858.75,158.0,533.4000244140625,844.3499755859375,159.35000610351562,533.75,852.0,5475070,158471,597993.0
2017-03-10,153.24317932128906,510.14422607421875,696.2823486328125,159.0,530.75,856.5999755859375,163.0,545.25,861.9500122070312,158.3000030517578,530.1500244140625,850.0999755859375,163.0,540.0,850.25,5501220,5030,558525.0
2017-03-14,155.1707763671875,524.4656982421875,734.7297973632812,161.0,545.6500244140625,903.9000244140625,164.25,550.0,929.9500122070312,160.5,537.0,865.0,162.85000610351562,550.0,865.0,7292526,6881,3434923.0
2017-03-15,160.4716339111328,521.6302490234375,741.801513671875,166.5,542.7000122070312,912.5999755859375,167.6999969482422,545.9000244140625,917.8499755859375,160.60000610351562,538.0499877929688,906.0,160.64999389648438,538.0499877929688,909.8499755859375,11715430,5626,1129376.0
2017-03-16,162.44741821289062,526.3400268554688,769.7633666992188,168.5500030517578,547.5999755859375,947.0,169.64999389648438,554.0,952.9000244140625,166.39999389648438,525.0,915.2000122070312,167.60000610351562,539.1500244140625,915.2000122070312,9620096,243211,2663807.0
2017-03-17,158.9295654296875,525.7633056640625,784.2725219726562,164.89999389648438,547.0,964.8499755859375,169.1999969482422,554.5,968.5999755859375,164.39999389648438,540.5499877929688,944.9500122070312,168.6999969482422,554.5,944.9500122070312,7160099,265263,2157129.0
2017-03-20,159.60423278808594,522.5913696289062,783.337890625,165.60000610351562,543.7000122070312,963.7000122070312,167.39999389648438,548.6500244140625,982.25,163.10000610351562,530.5,952.2999877929688,164.6999969482422,547.0,968.0,5099749,6916,1328277.0
2017-03-21,156.95379638671875,522.158935546875,757.1643676757812,162.85000610351562,543.25,931.5,166.8000030517578,547.0,969.7999877929688,162.14999389648438,540.5499877929688,922.9500122070312,166.10000610351562,543.7000122070312,960.25,5788764,7140,2910675.0
2017-03-22,155.7490692138672,510.09613037109375,735.8272094726562,161.60000610351562,530.7000122070312,905.25,164.14999389648438,540.0,927.2999877929688,160.64999389648438,529.7000122070312,897.75,161.0,536.25,925.0,5537506,6752,2014853.0
2017-03-23,156.3273162841797,511.73016357421875,758.6680908203125,162.1999969482422,532.4000244140625,933.3499755859375,163.4499969482422,540.0,936.9500122070312,160.3000030517578,528.0,907.4000244140625,162.10000610351562,533.8499755859375,910.0,7386841,2945,2008159.0
2017-03-24,162.92930603027344,524.4656982421875,779.5580444335938,169.0500030517578,545.6500244140625,959.0499877929688,171.5500030517578,548.25,965.4500122070312,162.0,540.0,937.5999755859375,162.0,542.7000122070312,939.9000244140625,23265545,15274,1723004.0
2017-03-27,166.0616455078125,524.1292114257812,778.217041015625,172.3000030517578,545.2999877929688,957.4000244140625,173.1999969482422,546.6500244140625,966.9500122070312,167.5500030517578,542.1500244140625,950.0999755859375,168.3000030517578,542.9000244140625,958.9500122070312,24032433,7385,1497218.0
2017-03-28,167.60369873046875,528.4546508789062,782.1998901367188,173.89999389648438,549.7999877929688,962.2999877929688,174.3000030517578,552.0,966.4500122070312,171.5,545.0,950.5499877929688,172.5500030517578,546.3499755859375,955.25,20208892,8289,1166741.0
2017-03-29,167.21820068359375,529.1754760742188,781.3871459960938,173.5,550.5499877929688,961.2999877929688,176.1999969482422,553.4000244140625,978.0,172.85000610351562,545.7999877929688,956.2999877929688,174.0,550.0,966.0,20952290,2967,2321815.0
2017-03-30,167.36276245117188,547.9664306640625,805.2034301757812,173.64999389648438,570.0999755859375,990.5999755859375,175.6999969482422,574.0,1001.9000244140625,172.75,551.0999755859375,960.75,173.60000610351562,559.9500122070312,960.75,19317655,14839,6339602.0
2017-03-31,166.6881103515625,555.0311279296875,811.0152587890625,172.9499969482422,577.4500122070312,997.75,174.89999389648438,583.5,1000.5999755859375,171.10000610351562,567.8499755859375,984.0,173.10000610351562,574.0,988.0,7540833,13566,2631734.0
2017-04-03,166.15802001953125,566.5172119140625,809.511474609375,172.39999389648438,589.4000244140625,995.9000244140625,174.39999389648438,597.5,1001.6500244140625,170.35000610351562,570.0,986.7999877929688,173.89999389648438,582.0,998.0,4203694,34553,1011022.0
2017-04-05,168.2301788330078,568.8719482421875,801.7081909179688,174.5500030517578,591.8499755859375,986.2999877929688,176.3000030517578,600.0,998.9500122070312,172.0500030517578,586.0,978.5999755859375,172.75,600.0,994.9000244140625,9180210,11827,2177321.0
2017-04-06,168.56748962402344,554.50244140625,794.1487426757812,174.89999389648438,576.9000244140625,977.0,177.14999389648438,588.0,988.0,173.35000610351562,570.0,964.5999755859375,173.85000610351562,588.0,985.0,9621343,337180,1544977.0
2017-04-07,162.54379272460938,546.9571533203125,776.9570922851562,168.64999389648438,569.0499877929688,955.8499755859375,174.5,585.7000122070312,977.75,167.60000610351562,566.0,952.5,174.0,576.25,974.5499877929688,6958075,6567,2689720.0
2017-04-10,164.90509033203125,548.8314819335938,760.171875,171.10000610351562,571.0,935.2000122070312,172.14999389648438,579.8499755859375,957.8499755859375,168.1999969482422,567.3499755859375,924.2000122070312,169.75,569.0,956.3499755859375,6533837,6987,3628032.0
2017-04-11,168.374755859375,547.7261352539062,761.7568969726562,174.6999969482422,569.8499755859375,937.1500244140625,175.35000610351562,579.0,944.5,170.10000610351562,558.0,926.6500244140625,171.4499969482422,574.0,932.7000122070312,8135812,5974,5064116.0
2017-04-12,166.10983276367188,540.8056640625,761.3910522460938,172.35000610351562,562.6500244140625,936.7000122070312,175.64999389648438,576.2000122070312,943.5499877929688,171.1999969482422,560.0,920.0,174.14999389648438,562.3499755859375,941.9000244140625,6323133,11494,632467.0
2017-04-13,169.29034423828125,535.9517822265625,777.729248046875,175.64999389648438,557.5999755859375,956.7999877929688,177.89999389648438,582.0,959.2999877929688,171.5,553.5,938.0,172.1999969482422,582.0,940.9000244140625,12377238,7955,1208657.0
2017-04-17,169.57948303222656,538.8833618164062,794.22998046875,175.9499969482422,560.6500244140625,977.0999755859375,178.10000610351562,571.0,990.0,175.25,552.0999755859375,955.5499877929688,178.0,559.5499877929688,970.3499755859375,6316890,3016,1464099.0
2017-04-18,169.67587280273438,538.2105102539062,782.159423828125,176.0500030517578,559.9500122070312,962.25,181.6999969482422,568.0,988.0,175.35000610351562,558.5,954.4500122070312,176.5,564.4500122070312,980.0,11000034,7151,1565521.0
2017-04-19,168.51931762695312,539.4120483398438,778.0138549804688,174.85000610351562,561.2000122070312,957.1500244140625,177.1999969482422,568.0,965.9000244140625,173.3000030517578,551.0999755859375,940.9500122070312,177.0,556.2999877929688,959.9500122070312,6148670,2745,1033385.0
2017-04-20,173.14552307128906,536.095947265625,795.977783203125,179.64999389648438,557.75,979.25,180.5,565.0,984.0,174.1999969482422,554.0,955.7999877929688,175.89999389648438,562.0999755859375,957.1500244140625,11566048,3294,828410.0
2017-04-21,168.8566436767578,534.9905395507812,804.6343994140625,175.1999969482422,556.5999755859375,989.9000244140625,180.0500030517578,565.0,998.0,174.5,553.25,975.2999877929688,179.64999389648438,560.5,982.3499755859375,6262395,4006,1631189.0
2017-04-24,172.4226837158203,540.3731689453125,818.0462646484375,178.89999389648438,562.2000122070312,1006.4000244140625,179.39999389648438,566.0,1014.9500122070312,175.5500030517578,557.0,990.0,177.5,562.0,990.0,7576411,7895,1796743.0
2017-04-25,175.21768188476562,558.539306640625,825.5244750976562,181.8000030517578,581.0999755859375,1015.5999755859375,183.4499969482422,586.7000122070312,1040.0,178.75,559.6500244140625,1008.0,180.0,566.2999877929688,1039.699951171875,8146288,7103,2066226.0
2017-04-26,175.07310485839844,555.5597534179688,821.7041625976562,181.64999389648438,578.0,1010.9000244140625,184.60000610351562,590.9000244140625,1021.9000244140625,178.85000610351562,575.0,1000.5,182.64999389648438,588.0,1018.0,7967391,7330,1943992.0
2017-04-27,174.8321533203125,549.8887939453125,816.4207763671875,181.39999389648438,572.0999755859375,1004.4000244140625,184.0,579.9500122070312,1017.9500122070312,180.0500030517578,565.5,997.2000122070312,181.9499969482422,569.0,1017.9500122070312,6405353,7051,1932739.0
2017-04-28,180.75949096679688,549.50439453125,826.621826171875,187.5500030517578,571.7000122070312,1016.9500122070312,188.5500030517578,579.9500122070312,1022.0,181.6999969482422,563.0,995.25,181.6999969482422,575.9000244140625,1004.0,11823024,8143,1176483.0
2017-05-02,181.8196563720703,543.5450439453125,871.8161010742188,188.64999389648438,565.5,1072.550048828125,191.60000610351562,577.2000122070312,1078.0,185.6999969482422,562.5,1019.9500122070312,188.0,565.5499877929688,1024.199951171875,11014407,5895,3691916.0
2017-05-03,182.68707275390625,533.7410888671875,880.7979125976562,189.5500030517578,555.2999877929688,1083.5999755859375,194.5500030517578,567.7000122070312,1094.6500244140625,186.6999969482422,551.1500244140625,1060.6500244140625,189.5,567.7000122070312,1065.0,12842041,5782,2881420.0
2017-05-04,188.66261291503906,531.7225341796875,882.6422119140625,195.75,553.2000122070312,1076.8499755859375,196.75,559.0,1129.699951171875,192.25,551.2000122070312,1071.0,194.0,559.0,1075.0,14165960,42683,3914351.0
2017-05-05,180.6149139404297,554.5504760742188,906.5350341796875,187.39999389648438,576.9500122070312,1106.0,202.5,581.9500122070312,1111.0,184.1999969482422,556.75,1071.050048828125,197.0,556.75,1080.0,27045694,11858,3534637.0
2017-05-08,182.01243591308594,540.613525390625,917.9691162109375,188.85000610351562,562.4500122070312,1119.949951171875,191.60000610351562,584.5,1135.0,185.3000030517578,558.0,1102.75,187.60000610351562,584.5,1109.75,9056363,8735,2738777.0
2017-05-09,179.98846435546875,568.151123046875,890.10107421875,186.75,591.0999755859375,1085.949951171875,190.0,600.9000244140625,1122.699951171875,184.64999389648438,569.25,1078.0,189.39999389648438,580.5499877929688,1122.699951171875,5765748,29365,2488584.0
2017-05-10,178.8319091796875,571.37109375,887.6010131835938,185.5500030517578,594.4500122070312,1082.9000244140625,188.39999389648438,608.0,1094.949951171875,185.0500030517578,591.5499877929688,1073.550048828125,187.0,598.9000244140625,1094.949951171875,5069404,15832,1104560.0
2017-05-11,181.09681701660156,573.9181518554688,876.4126586914062,187.89999389648438,597.0999755859375,1069.25,190.5,609.0,1091.25,185.8000030517578,591.5999755859375,1057.75,186.5500030517578,600.0,1087.5,6927969,10441,1263071.0
2017-05-12,179.651123046875,565.1715698242188,863.7492065429688,186.39999389648438,588.0,1053.800048828125,191.1999969482422,601.0499877929688,1073.25,184.85000610351562,582.5499877929688,1040.0,188.0,599.4000244140625,1069.4000244140625,9730497,6813,767880.0
2017-05-15,181.96424865722656,578.5318603515625,871.1260986328125,188.8000030517578,601.9000244140625,1062.800048828125,189.8000030517578,603.7999877929688,1074.0,186.5,592.0,1054.550048828125,186.5500030517578,595.5,1056.0999755859375,5384073,5881,802682.0
2017-05-16,186.54226684570312,587.278564453125,863.1754760742188,193.5500030517578,611.0,1053.0999755859375,195.0,614.9000244140625,1068.9000244140625,186.39999389648438,601.5,1043.0999755859375,188.25,604.2999877929688,1068.9000244140625,10631909,14505,1251679.0
2017-05-17,184.8074188232422,585.7886962890625,886.8633422851562,191.75,609.4500122070312,1082.0,193.75,617.7000122070312,1088.8499755859375,189.60000610351562,605.0,1051.3499755859375,193.0,606.0,1055.0,6975684,3064,1821590.0
2017-05-18,180.66310119628906,578.9161987304688,863.7492065429688,187.4499969482422,602.2999877929688,1053.800048828125,196.3000030517578,615.3499755859375,1080.550048828125,185.1999969482422,600.0,1045.1500244140625,190.75,608.5999755859375,1070.0,19870837,3042,1089742.0
2017-05-19,181.91604614257812,580.9828491210938,852.43798828125,188.75,604.4500122070312,1040.0,195.89999389648438,608.5,1069.949951171875,186.3000030517578,590.0499877929688,1024.0,190.0,608.4500122070312,1069.949951171875,31521446,3906,1490124.0
2017-05-22,176.1814727783203,567.574462890625,862.765625,182.8000030517578,590.5,1052.5999755859375,191.3000030517578,605.4000244140625,1065.3499755859375,181.6999969482422,589.5,1043.8499755859375,189.5,595.0,1046.0,10849346,4950,920260.0
2017-05-23,175.4104461669922,563.2490844726562,860.92138671875,182.0,586.0,1050.3499755859375,185.75,599.0,1061.550048828125,177.5500030517578,580.0999755859375,1013.2999877929688,183.14999389648438,590.0,1043.0,10454348,5474,1563099.0
2017-05-24,169.38673400878906,560.4136352539062,851.8643188476562,175.75,583.0499877929688,1039.300048828125,182.8000030517578,589.4000244140625,1057.25,174.8000030517578,581.0,1030.25,182.1999969482422,589.4000244140625,1055.3499755859375,11978420,3445,972197.0
2017-05-25,174.9285430908203,563.10498046875,857.0281372070312,181.5,585.8499755859375,1045.5999755859375,182.5,597.0,1071.699951171875,176.0,530.0,1032.0,176.60000610351562,589.0,1049.0,8619259,4145,1571708.0
2017-05-26,172.95277404785156,564.1142578125,890.1829833984375,179.4499969482422,586.9000244140625,1086.050048828125,181.75,595.0,1090.0,177.64999389648438,582.0,1048.5999755859375,181.5,595.0,1051.0,7630085,35730,1372600.0
2017-05-29,167.36276245117188,574.6390380859375,907.354736328125,173.64999389648438,597.8499755859375,1107.0,181.35000610351562,624.0,1113.0999755859375,173.0,587.8499755859375,1087.0,179.5,606.0,1091.1500244140625,8084707,33840,1802047.0
2017-05-30,172.0371551513672,576.5614624023438,912.7642822265625,178.5,599.8499755859375,1113.5999755859375,179.1999969482422,604.0,1117.5,172.0,589.6500244140625,1095.3499755859375,173.3000030517578,602.0,1096.0999755859375,10252246,4350,949966.0
2017-05-31,171.60345458984375,585.4522705078125,951.2880249023438,178.0500030517578,609.0999755859375,1160.5999755859375,180.5,618.0,1164.3499755859375,176.75,595.0,1111.949951171875,179.35000610351562,598.4000244140625,1112.0,8340826,15731,2988885.0
2017-06-01,172.51905822753906,602.1287231445312,938.5426025390625,179.0,626.4500122070312,1145.050048828125,179.85000610351562,631.9000244140625,1156.5,176.1999969482422,605.0,1128.0999755859375,178.5,610.0,1156.5,6826246,12664,1884239.0
2017-06-02,172.4226837158203,616.4501953125,927.7228393554688,178.89999389648438,641.3499755859375,1131.8499755859375,181.14999389648438,650.9000244140625,1153.0,177.0500030517578,631.0,1128.6500244140625,180.4499969482422,635.0,1149.5,8662482,22942,861033.0
2017-06-05,172.133544921875,634.2320556640625,959.1155395507812,178.60000610351562,659.8499755859375,1170.1500244140625,180.35000610351562,664.9500122070312,1187.4000244140625,178.1999969482422,641.9000244140625,1132.0,179.89999389648438,644.0,1132.0,5074657,17047,2301492.0
2017-06-06,168.1337890625,635.0971069335938,933.1326293945312,174.4499969482422,660.75,1138.449951171875,179.60000610351562,671.7999877929688,1175.8499755859375,173.6999969482422,658.2000122070312,1133.050048828125,179.25,668.0,1174.4000244140625,5254510,27441,1820089.0
2017-06-07,170.3987274169922,641.92138671875,932.6409301757812,176.8000030517578,667.8499755859375,1137.8499755859375,177.39999389648438,668.4500122070312,1147.5,174.1999969482422,658.0,1123.25,175.39999389648438,658.0,1142.0,5496279,13114,1863392.0
2017-06-08,168.51931762695312,633.7994995117188,939.5670776367188,174.85000610351562,659.4000244140625,1146.300048828125,177.6999969482422,673.8499755859375,1159.949951171875,174.5,637.5499877929688,1138.5,177.6999969482422,673.8499755859375,1148.0,4506151,14763,1302396.0
2017-06-09,167.45913696289062,617.1231079101562,946.9029541015625,173.75,642.0499877929688,1155.25,175.64999389648438,662.25,1161.1500244140625,172.89999389648438,638.0,1146.3499755859375,174.10000610351562,660.0,1154.9000244140625,5868224,9947,1671823.0
2017-06-12,161.96551513671875,618.9012451171875,947.5586547851562,168.0500030517578,643.9000244140625,1156.050048828125,173.5,660.0,1169.0,166.89999389648438,640.0,1141.8499755859375,173.0,642.0,1148.1500244140625,10779589,7169,1527273.0
2017-06-13,163.60397338867188,610.2987060546875,945.509521484375,169.75,634.9500122070312,1153.550048828125,171.35000610351562,649.0,1167.0,168.3000030517578,632.0,1150.25,168.9499969482422,632.0,1167.0,5256450,9893,1013264.0
2017-06-14,166.5435333251953,594.919921875,951.4927978515625,172.8000030517578,618.9500122070312,1160.8499755859375,175.0,657.0,1164.9000244140625,169.85000610351562,616.0999755859375,1145.25,171.8000030517578,657.0,1152.9000244140625,12008368,9495,1167025.0
2017-06-15,163.4593963623047,585.9810180664062,941.821044921875,169.60000610351562,609.6500244140625,1149.050048828125,172.3000030517578,622.6500244140625,1162.5,168.5,604.0,1146.0,171.5,617.9500122070312,1161.949951171875,8810334,15640,1372127.0
2017-06-16,161.62818908691406,594.82373046875,925.3870239257812,167.6999969482422,618.8499755859375,1129.0,171.25,628.0,1155.699951171875,167.0500030517578,613.0999755859375,1124.0,170.5,620.0,1146.0,9296583,6479,1929711.0
2017-06-19,161.96551513671875,596.6980590820312,925.7557983398438,168.0500030517578,620.7999877929688,1129.449951171875,169.5,629.0,1134.6500244140625,167.6999969482422,618.0,1111.25,168.25,629.0,1126.050048828125,3972259,9012,1585217.0
2017-06-20,161.29087829589844,592.0843505859375,925.7557983398438,167.35000610351562,616.0,1129.449951171875,168.60000610351562,638.0,1134.0,165.5,612.0999755859375,1121.8499755859375,168.0,638.0,1128.1500244140625,5780219,11477,2797403.0
2017-06-21,160.9535369873047,586.4133911132812,919.444580078125,167.0,610.0999755859375,1121.75,169.8000030517578,616.5999755859375,1129.9000244140625,166.3000030517578,606.7999877929688,1115.699951171875,166.5500030517578,611.0,1129.9000244140625,5794027,7532,1818588.0
2017-06-22,160.32252502441406,586.701904296875,913.2972412109375,165.14999389648438,610.4000244140625,1114.25,168.5500030517578,619.0,1132.949951171875,164.5,605.0,1107.5999755859375,166.89999389648438,619.0,1122.3499755859375,6554878,4022,1661148.0
2017-06-23,156.1482391357422,588.4320068359375,903.25634765625,160.85000610351562,612.2000122070312,1102.0,165.8000030517578,615.0,1120.0,160.5,600.0,1060.550048828125,165.0,604.8499755859375,1116.0,7198262,6723,2187534.0
2017-06-27,150.32362365722656,576.8497314453125,885.2240600585938,154.85000610351562,600.1500244140625,1080.0,160.75,618.0,1101.9000244140625,153.1999969482422,591.0,1062.8499755859375,160.75,611.7000122070312,1100.5,11027711,7853,1994004.0
2017-06-28,151.05169677734375,578.435791015625,881.2487182617188,155.60000610351562,601.7999877929688,1075.1500244140625,156.39999389648438,606.7000122070312,1089.3499755859375,152.1999969482422,600.0,1067.8499755859375,153.0,606.0,1080.0,6999255,6748,1188407.0
2017-06-29,150.95462036132812,585.932861328125,898.0106201171875,155.5,609.5999755859375,1095.5999755859375,157.89999389648438,610.0499877929688,1108.3499755859375,154.85000610351562,597.5999755859375,1080.0,156.60000610351562,600.0,1080.0,8116474,6869,1839371.0
2017-06-30,156.92483520507812,579.9736328125,882.0684204101562,161.64999389648438,603.4000244140625,1076.1500244140625,162.39999389648438,605.0,1091.0,156.14999389648438,594.5499877929688,1063.9000244140625,157.0,594.5499877929688,1091.0,13722692,10123,1141665.0
2017-07-03,157.11900329589844,593.285888671875,881.3717651367188,161.85000610351562,617.25,1075.300048828125,165.0,626.0,1087.699951171875,160.5500030517578,606.0,1065.300048828125,162.6999969482422,606.75,1087.699951171875,8862686,7102,721429.0
2017-07-04,154.69207763671875,584.1547241210938,861.5770874023438,159.35000610351562,607.75,1051.1500244140625,163.0,628.0,1078.0,159.0,605.0,1040.0999755859375,162.39999389648438,628.0,1078.0,5630976,9345,1652082.0
