,bill_number,category
37080,G0521131,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37081,G0521132,['BEVERAGE']
37082,G0521134,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
37083,G0521135,"['BEVERAGE', 'FOOD', 'FOOD']"
37084,G0521136,"['BEVERAGE', 'FOOD']"
37085,G0521137,"['BEVERAGE', 'TOBACCO', 'TOBACCO']"
37086,G0521138,['BEVERAGE']
37087,G0521140,['BEVERAGE']
37088,G0521144,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37089,G0521146,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO', 'TOBACCO']"
37090,G0521147,"['BEVERAGE', 'BEVERAGE']"
37091,G0521148,"['BEVERAGE', 'FOOD']"
37092,G0521150,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37093,G0521152,"['BEVERAGE', 'BEVERAGE', 'TOBACCO', 'TOBACCO']"
37094,G0521153,"['BEVERAGE', 'FOOD']"
37095,G0521155,"['BEVERAGE', 'BEVERAGE']"
37096,G0521156,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37097,G0521161,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'TOBACCO']"
37098,G0521167,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37099,G0521169,"['BEVERAGE', 'TOBACCO']"
37100,G0521171,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37101,G0521173,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37102,G0521174,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37103,G0521175,"['BEVERAGE', 'FOOD']"
37104,G0521177,"['BEVERAGE', 'TOBACCO']"
37105,G0521179,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37106,G0521181,"['BEVERAGE', 'BEVERAGE']"
37107,G0521183,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37108,G0521185,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO', 'TOBACCO', 'TOBACCO']"
37109,G0521187,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37110,G0521189,"['BEVERAGE', 'FOOD', 'FOOD']"
37111,G0521190,['BEVERAGE']
37112,G0521193,"['BEVERAGE', 'TOBACCO']"
37113,G0521194,['BEVERAGE']
37114,G0521195,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37115,G0521196,"['BEVERAGE', 'FOOD']"
37116,G0521197,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37117,G0521199,"['BEVERAGE', 'TOBACCO']"
37118,G0521201,"['BEVERAGE', 'TOBACCO']"
37119,G0521202,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37120,G0521203,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'TOBACCO']"
37121,G0521205,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37122,G0521206,['BEVERAGE']
37123,G0521207,['BEVERAGE']
37124,G0521208,"['BEVERAGE', 'BEVERAGE']"
37125,G0521210,"['BEVERAGE', 'TOBACCO']"
37126,G0521211,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37127,G0521213,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37128,G0521214,"['BEVERAGE', 'FOOD', 'FOOD']"
37129,G0521219,['BEVERAGE']
37130,G0521220,"['BEVERAGE', 'TOBACCO']"
37131,G0521224,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37132,G0521063,['BEVERAGE']
37133,G0521064,['BEVERAGE']
37134,G0521065,"['BEVERAGE', 'FOOD', 'FOOD']"
37135,G0521066,"['BEVERAGE', 'BEVERAGE']"
37136,G0521069,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37137,G0521070,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37138,G0521071,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37139,G0521231,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37140,G0521232,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37141,G0521233,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37142,G0521235,"['BEVERAGE', 'FOOD']"
37143,G0521236,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37144,G0521074,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD']"
37145,G0521076,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37146,G0521077,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37147,G0521238,"['BEVERAGE', 'BEVERAGE']"
37148,G0521240,"['FOOD', 'FOOD', 'TOBACCO', 'TOBACCO']"
37149,G0521082,"['FOOD', 'FOOD', 'FOOD']"
37150,G0521095,['FOOD']
37151,G0521099,['FOOD']
37152,G0521101,['FOOD']
37153,G0521119,"['FOOD', 'TOBACCO']"
37154,G0521121,"['FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37155,G0521122,"['FOOD', 'TOBACCO']"
37156,G0521130,['FOOD']
37157,G0521133,"['FOOD', 'TOBACCO']"
37158,G0521139,"['FOOD', 'FOOD', 'TOBACCO']"
37159,G0521142,"['FOOD', 'TOBACCO']"
37160,G0521154,"['FOOD', 'FOOD']"
37161,G0521160,"['FOOD', 'FOOD', 'FOOD', 'FOOD']"
37162,G0521162,['FOOD']
37163,G0521165,['FOOD']
37164,G0521166,"['FOOD', 'TOBACCO']"
37165,G0521170,"['FOOD', 'FOOD', 'FOOD']"
37166,G0521172,"['FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37167,G0521176,"['FOOD', 'TOBACCO']"
37168,G0521182,"['FOOD', 'FOOD']"
37169,G0521184,"['FOOD', 'FOOD']"
37170,G0521188,"['FOOD', 'TOBACCO']"
37171,G0521191,"['FOOD', 'TOBACCO', 'TOBACCO']"
37172,G0521192,['FOOD']
37173,G0521198,['FOOD']
37174,G0521200,"['FOOD', 'TOBACCO']"
37175,G0521209,"['FOOD', 'TOBACCO']"
37176,G0521212,['FOOD']
37177,G0521215,['FOOD']
37178,G0521218,"['FOOD', 'FOOD']"
37179,G0521221,['FOOD']
37180,G0521222,"['FOOD', 'FOOD', 'TOBACCO', 'TOBACCO']"
37181,G0521223,"['FOOD', 'TOBACCO']"
37182,G0521225,"['FOOD', 'TOBACCO']"
37183,G0521227,"['FOOD', 'FOOD']"
37184,G0521228,"['FOOD', 'TOBACCO', 'TOBACCO']"
37185,G0521229,"['FOOD', 'FOOD', 'TOBACCO']"
37186,G0521230,"['FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37187,G0521075,"['FOOD', 'FOOD']"
37188,N0032827,['LIQUOR']
37189,N0032828,['LIQUOR']
37190,N0032829,['LIQUOR']
37191,N0032830,['LIQUOR']
37192,N0032831,['LIQUOR']
37193,N0032832,['LIQUOR']
37194,N0032833,['LIQUOR']
37195,N0032834,['LIQUOR']
37196,N0032835,['LIQUOR']
37197,N0032836,['LIQUOR']
37198,G0521078,['TOBACCO']
37199,G0521080,['TOBACCO']
37200,G0521083,['TOBACCO']
37201,G0521084,['TOBACCO']
37202,G0521085,['TOBACCO']
37203,G0521086,['TOBACCO']
37204,G0521087,['TOBACCO']
37205,G0521090,['TOBACCO']
37206,G0521094,['TOBACCO']
37207,G0521096,['TOBACCO']
37208,G0521098,['TOBACCO']
37209,G0521103,['TOBACCO']
37210,G0521107,['TOBACCO']
37211,G0521109,['TOBACCO']
37212,G0521111,['TOBACCO']
37213,G0521112,['TOBACCO']
37214,G0521115,['TOBACCO']
37215,G0521116,['TOBACCO']
37216,G0521125,['TOBACCO']
37217,G0521141,['TOBACCO']
37218,G0521143,['TOBACCO']
37219,G0521145,['TOBACCO']
37220,G0521149,['TOBACCO']
37221,G0521151,['TOBACCO']
37222,G0521157,['TOBACCO']
37223,G0521158,"['TOBACCO', 'TOBACCO']"
37224,G0521159,['TOBACCO']
37225,G0521163,['TOBACCO']
37226,G0521164,['TOBACCO']
37227,G0521168,['TOBACCO']
37228,G0521178,['TOBACCO']
37229,G0521180,['TOBACCO']
37230,G0521186,['TOBACCO']
37231,G0521204,['TOBACCO']
37232,G0521216,['TOBACCO']
37233,G0521217,['TOBACCO']
37234,G0521226,['TOBACCO']
37235,G0521067,['TOBACCO']
37236,G0521068,['TOBACCO']
37237,G0521072,['TOBACCO']
37238,G0521234,"['TOBACCO', 'TOBACCO']"
37239,G0521073,['TOBACCO']
37240,G0521237,['TOBACCO']
37241,G0521239,['TOBACCO']
37242,G0526875,"['BEVERAGE', 'FOOD']"
37243,G0526711,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37244,G0526712,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37245,G0526713,['BEVERAGE']
37246,G0526716,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
37247,G0526717,"['BEVERAGE', 'TOBACCO']"
37248,G0526718,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37249,G0526720,['BEVERAGE']
37250,G0526722,"['BEVERAGE', 'TOBACCO']"
37251,G0526724,"['BEVERAGE', 'TOBACCO']"
37252,G0526726,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37253,G0526727,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37254,G0526728,"['BEVERAGE', 'TOBACCO']"
37255,G0526729,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37256,G0526730,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37257,G0526731,"['BEVERAGE', 'TOBACCO']"
37258,G0526732,['BEVERAGE']
37259,G0526735,"['BEVERAGE', 'TOBACCO']"
37260,G0526736,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37261,G0526737,['BEVERAGE']
37262,G0526739,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37263,G0526740,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37264,G0526742,"['BEVERAGE', 'BEVERAGE']"
37265,G0526744,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37266,G0526745,['BEVERAGE']
37267,G0526749,"['BEVERAGE', 'BEVERAGE']"
37268,G0526750,"['BEVERAGE', 'BEVERAGE']"
37269,G0526751,"['BEVERAGE', 'FOOD']"
37270,G0526753,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37271,G0526754,"['BEVERAGE', 'TOBACCO']"
37272,G0526755,"['BEVERAGE', 'FOOD']"
37273,G0526759,"['BEVERAGE', 'FOOD']"
37274,G0526760,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37275,G0526761,['BEVERAGE']
37276,G0526762,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37277,G0526763,['BEVERAGE']
37278,G0526766,"['BEVERAGE', 'FOOD', 'FOOD']"
37279,G0526767,['BEVERAGE']
37280,G0526768,"['BEVERAGE', 'BEVERAGE', 'TOBACCO']"
37281,G0526772,['BEVERAGE']
37282,G0526773,['BEVERAGE']
37283,G0526776,"['BEVERAGE', 'TOBACCO']"
37284,G0526778,"['BEVERAGE', 'FOOD', 'FOOD']"
37285,G0526779,"['BEVERAGE', 'TOBACCO']"
37286,G0526785,"['BEVERAGE', 'TOBACCO']"
37287,G0526787,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37288,G0526788,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37289,G0526790,"['BEVERAGE', 'FOOD']"
37290,G0526793,"['BEVERAGE', 'FOOD']"
37291,G0526796,"['BEVERAGE', 'TOBACCO']"
37292,G0526797,"['BEVERAGE', 'TOBACCO']"
37293,G0526798,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37294,G0526800,"['BEVERAGE', 'BEVERAGE']"
37295,G0526801,"['BEVERAGE', 'FOOD']"
37296,G0526802,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37297,G0526803,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37298,G0526804,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37299,G0526805,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37300,G0526806,"['BEVERAGE', 'FOOD']"
37301,G0526808,"['BEVERAGE', 'FOOD']"
37302,G0526811,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'TOBACCO']"
37303,G0526812,"['BEVERAGE', 'TOBACCO', 'TOBACCO']"
37304,G0526813,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD']"
37305,G0526814,"['BEVERAGE', 'FOOD', 'FOOD']"
37306,G0526815,['BEVERAGE']
37307,G0526816,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37308,G0526817,"['BEVERAGE', 'TOBACCO']"
37309,G0526818,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37310,G0526820,"['BEVERAGE', 'FOOD']"
37311,G0526822,"['BEVERAGE', 'TOBACCO']"
37312,G0526823,"['BEVERAGE', 'BEVERAGE']"
37313,G0526824,"['BEVERAGE', 'FOOD']"
37314,G0526827,['BEVERAGE']
37315,G0526831,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37316,G0526832,['BEVERAGE']
37317,G0526835,"['BEVERAGE', 'FOOD']"
37318,G0526836,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37319,G0526837,['BEVERAGE']
37320,G0526838,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37321,G0526840,"['BEVERAGE', 'BEVERAGE']"
37322,G0526842,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37323,G0526843,"['BEVERAGE', 'TOBACCO']"
37324,G0526699,['BEVERAGE']
37325,G0526846,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37326,G0526848,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37327,G0526701,"['BEVERAGE', 'FOOD']"
37328,G0526850,"['BEVERAGE', 'FOOD', 'FOOD']"
37329,G0526851,"['BEVERAGE', 'TOBACCO']"
37330,G0526856,"['BEVERAGE', 'FOOD', 'FOOD']"
37331,G0526857,"['BEVERAGE', 'BEVERAGE', 'TOBACCO', 'TOBACCO', 'TOBACCO']"
37332,G0526702,"['BEVERAGE', 'FOOD']"
37333,G0526703,"['BEVERAGE', 'FOOD', 'FOOD']"
37334,G0526704,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37335,G0526859,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37336,G0526860,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37337,G0526705,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37338,G0526865,"['BEVERAGE', 'TOBACCO']"
37339,G0526706,"['BEVERAGE', 'FOOD']"
37340,G0526866,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37341,G0526707,"['BEVERAGE', 'FOOD']"
37342,G0526869,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37343,G0526870,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO', 'TOBACCO']"
37344,G0526871,['BEVERAGE']
37345,G0526872,"['BEVERAGE', 'FOOD']"
37346,G0526709,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37347,G0526710,"['BEVERAGE', 'TOBACCO']"
37348,G0526876,"['FOOD', 'TOBACCO']"
37349,G0526714,['FOOD']
37350,G0526721,['FOOD']
37351,G0526725,['FOOD']
37352,G0526746,"['FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37353,G0526748,"['FOOD', 'TOBACCO']"
37354,G0526752,"['FOOD', 'FOOD', 'FOOD']"
37355,G0526756,['FOOD']
37356,G0526764,"['FOOD', 'TOBACCO']"
37357,G0526770,"['FOOD', 'TOBACCO']"
37358,G0526774,"['FOOD', 'FOOD', 'FOOD']"
37359,G0526775,"['FOOD', 'FOOD', 'FOOD']"
37360,G0526777,"['FOOD', 'TOBACCO']"
37361,G0526780,['FOOD']
37362,G0526781,"['FOOD', 'FOOD']"
37363,G0526783,"['FOOD', 'TOBACCO']"
37364,G0526786,"['FOOD', 'FOOD', 'TOBACCO']"
37365,G0526791,"['FOOD', 'TOBACCO']"
37366,G0526792,['FOOD']
37367,G0526810,"['FOOD', 'TOBACCO']"
37368,G0526819,['FOOD']
37369,G0526825,"['FOOD', 'FOOD']"
37370,G0526828,['FOOD']
37371,G0526830,"['FOOD', 'FOOD']"
37372,G0526844,"['FOOD', 'TOBACCO']"
37373,G0526845,"['FOOD', 'FOOD', 'FOOD']"
37374,G0526847,"['FOOD', 'FOOD', 'TOBACCO']"
37375,G0526700,"['FOOD', 'FOOD']"
37376,G0526853,"['FOOD', 'FOOD', 'TOBACCO']"
37377,G0526855,"['FOOD', 'FOOD', 'FOOD']"
37378,G0526858,"['FOOD', 'FOOD', 'FOOD', 'FOOD']"
37379,G0526861,"['FOOD', 'TOBACCO']"
37380,G0526862,['FOOD']
37381,G0526867,"['FOOD', 'TOBACCO']"
37382,G0526868,"['FOOD', 'FOOD', 'TOBACCO']"
37383,G0526874,"['FOOD', 'TOBACCO']"
37384,N0033324,['LIQUOR']
37385,N0033311,['LIQUOR']
37386,N0033312,['LIQUOR']
37387,N0033313,['LIQUOR']
37388,N0033314,['LIQUOR']
37389,N0033315,['LIQUOR']
37390,N0033316,['LIQUOR']
37391,N0033317,['LIQUOR']
37392,N0033318,['LIQUOR']
37393,N0033319,['LIQUOR']
37394,N0033320,"['LIQUOR', 'LIQUOR']"
37395,N0033321,['LIQUOR']
37396,N0033322,['LIQUOR']
37397,N0033323,['LIQUOR']
37398,G0526877,['TOBACCO']
37399,G0526715,['TOBACCO']
37400,G0526719,['TOBACCO']
37401,G0526723,['TOBACCO']
37402,G0526733,['TOBACCO']
37403,G0526734,['TOBACCO']
37404,G0526738,['TOBACCO']
37405,G0526741,['TOBACCO']
37406,G0526743,['TOBACCO']
37407,G0526747,['TOBACCO']
37408,G0526757,['TOBACCO']
37409,G0526758,['TOBACCO']
37410,G0526765,['TOBACCO']
37411,G0526769,['TOBACCO']
37412,G0526771,['TOBACCO']
37413,G0526782,['TOBACCO']
37414,G0526784,['TOBACCO']
37415,G0526789,['TOBACCO']
37416,G0526794,['TOBACCO']
37417,G0526795,['TOBACCO']
37418,G0526799,['TOBACCO']
37419,G0526807,['TOBACCO']
37420,G0526809,['TOBACCO']
37421,G0526821,['TOBACCO']
37422,G0526826,['TOBACCO']
37423,G0526829,['TOBACCO']
37424,G0526833,['TOBACCO']
37425,G0526834,['TOBACCO']
37426,G0526839,['TOBACCO']
37427,G0526841,['TOBACCO']
37428,G0526849,['TOBACCO']
37429,G0526852,['TOBACCO']
37430,G0526854,['TOBACCO']
37431,G0526863,['TOBACCO']
37432,G0526864,['TOBACCO']
37433,G0526708,['TOBACCO']
37434,G0526873,['TOBACCO']
37435,G0531558,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37436,G0531428,"['BEVERAGE', 'FOOD']"
37437,G0531429,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'MERCHANDISE']"
37438,G0531430,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37439,G0531432,"['BEVERAGE', 'FOOD', 'FOOD']"
37440,G0531434,"['BEVERAGE', 'TOBACCO']"
37441,G0531435,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37442,G0531439,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'FOOD']"
37443,G0531441,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37444,G0531443,"['BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE', 'BEVERAGE']"
37445,G0531444,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD']"
37446,G0531446,"['BEVERAGE', 'BEVERAGE']"
37447,G0531447,"['BEVERAGE', 'TOBACCO']"
37448,G0531449,"['BEVERAGE', 'BEVERAGE']"
37449,G0531451,"['BEVERAGE', 'FOOD']"
37450,G0531452,"['BEVERAGE', 'TOBACCO']"
37451,G0531455,['BEVERAGE']
37452,G0531456,['BEVERAGE']
37453,G0531457,['BEVERAGE']
37454,G0531465,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37455,G0531466,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37456,G0531468,['BEVERAGE']
37457,G0531469,['BEVERAGE']
37458,G0531470,['BEVERAGE']
37459,G0531472,"['BEVERAGE', 'BEVERAGE']"
37460,G0531474,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'TOBACCO']"
37461,G0531476,['BEVERAGE']
37462,G0531478,['BEVERAGE']
37463,G0531479,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37464,G0531493,"['BEVERAGE', 'BEVERAGE']"
37465,G0531495,"['BEVERAGE', 'TOBACCO']"
37466,G0531496,"['BEVERAGE', 'FOOD']"
37467,G0531497,"['BEVERAGE', 'FOOD']"
37468,G0531499,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37469,G0531501,"['BEVERAGE', 'BEVERAGE']"
37470,G0531511,"['BEVERAGE', 'TOBACCO']"
37471,G0531513,"['BEVERAGE', 'TOBACCO']"
37472,G0531515,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37473,G0531516,"['BEVERAGE', 'FOOD', 'FOOD', 'TOBACCO']"
37474,G0531517,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37475,G0531520,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37476,G0531523,['BEVERAGE']
37477,G0531525,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37478,G0531527,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37479,G0531529,"['BEVERAGE', 'TOBACCO']"
37480,G0531535,"['BEVERAGE', 'FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37481,G0531538,"['BEVERAGE', 'TOBACCO']"
37482,G0531541,"['BEVERAGE', 'TOBACCO']"
37483,G0531418,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37484,G0531544,"['BEVERAGE', 'TOBACCO']"
37485,G0531419,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37486,G0531546,"['BEVERAGE', 'FOOD']"
37487,G0531551,"['BEVERAGE', 'FOOD']"
37488,G0531420,"['BEVERAGE', 'FOOD', 'TOBACCO']"
37489,G0531421,"['BEVERAGE', 'BEVERAGE']"
37490,G0531422,"['BEVERAGE', 'BEVERAGE', 'FOOD']"
37491,G0531423,['BEVERAGE']
37492,G0531424,['BEVERAGE']
37493,G0531425,['BEVERAGE']
37494,G0531553,"['BEVERAGE', 'BEVERAGE', 'FOOD', 'FOOD']"
37495,G0531427,"['BEVERAGE', 'FOOD']"
37496,G0531557,"['BEVERAGE', 'BEVERAGE']"
37497,G0531431,['FOOD']
37498,G0531433,"['FOOD', 'FOOD', 'TOBACCO']"
37499,G0531436,"['FOOD', 'TOBACCO']"
37500,G0531440,"['FOOD', 'FOOD', 'FOOD', 'FOOD']"
37501,G0531453,['FOOD']
37502,G0531454,['FOOD']
37503,G0531458,"['FOOD', 'FOOD', 'TOBACCO']"
37504,G0531460,"['FOOD', 'TOBACCO']"
37505,G0531464,['FOOD']
37506,G0531471,"['FOOD', 'FOOD']"
37507,G0531473,"['FOOD', 'TOBACCO']"
37508,G0531475,['FOOD']
37509,G0531477,"['FOOD', 'FOOD', 'TOBACCO']"
37510,G0531480,"['FOOD', 'TOBACCO']"
37511,G0531481,['FOOD']
37512,G0531483,"['FOOD', 'TOBACCO']"
37513,G0531487,"['FOOD', 'FOOD']"
37514,G0531488,"['FOOD', 'FOOD']"
37515,G0531489,['FOOD']
37516,G0531490,"['FOOD', 'TOBACCO']"
37517,G0531494,"['FOOD', 'FOOD']"
37518,G0531498,"['FOOD', 'TOBACCO']"
37519,G0531503,['FOOD']
37520,G0531504,"['FOOD', 'TOBACCO']"
37521,G0531506,"['FOOD', 'TOBACCO']"
37522,G0531508,['FOOD']
37523,G0531509,"['FOOD', 'FOOD', 'TOBACCO']"
37524,G0531510,"['FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD', 'FOOD']"
37525,G0531524,['FOOD']
37526,G0531526,"['FOOD', 'FOOD', 'FOOD', 'TOBACCO']"
37527,G0531530,['FOOD']
37528,G0531532,"['FOOD', 'TOBACCO']"
37529,G0531533,"['FOOD', 'FOOD', 'FOOD']"
37530,G0531540,['FOOD']
37531,G0531543,['FOOD']
37532,G0531545,['FOOD']
37533,G0531548,"['FOOD', 'FOOD', 'TOBACCO']"
37534,G0531550,"['FOOD', 'TOBACCO']"
37535,G0531556,"['FOOD', 'TOBACCO']"
37536,N0033773,['LIQUOR']
37537,N0033774,['LIQUOR']
37538,N0033776,['LIQUOR']
37539,N0033777,['LIQUOR']
37540,N0033778,['LIQUOR']
37541,N0033779,['LIQUOR']
37542,N0033780,['LIQUOR']
37543,N0033781,['LIQUOR']
37544,N0033782,"['LIQUOR', 'LIQUOR']"
37545,N0033783,"['LIQUOR', 'LIQUOR']"
37546,N0033784,['LIQUOR']
37547,N0033785,['LIQUOR']
37548,N0033786,['LIQUOR']
37549,N0033787,['LIQUOR']
37550,N0033788,['LIQUOR']
37551,N0033789,['LIQUOR']
37552,N0033790,['LIQUOR']
37553,N0033791,['LIQUOR']
37554,N0033792,['LIQUOR']
37555,G0531459,['MERCHANDISE']
37556,G0531461,['MERCHANDISE']
37557,G0531502,"['MERCHANDISE', 'MERCHANDISE', 'MERCHANDISE', 'MERCHANDISE']"
37558,G0531559,['TOBACCO']
37559,G0531437,['TOBACCO']
37560,G0531438,['TOBACCO']
37561,G0531442,['TOBACCO']
37562,G0531445,['TOBACCO']
37563,G0531448,['TOBACCO']
37564,G0531450,['TOBACCO']
37565,N0033775,['TOBACCO']
37566,G0531462,['TOBACCO']
37567,G0531463,['TOBACCO']
37568,G0531467,['TOBACCO']
