,items,support,ordered_statistics,base_item,add_item,confidence,lift
169,"frozenset({'SAMBUCA', 'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",0.0005144179931982509,"[OrderedStatistic(items_base=frozenset({'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'}), items_add=frozenset({'SAMBUCA'}), confidence=0.36363636363636365, lift=5.753560931494461)]","frozenset({'RED BULL ENERGY DRINK', 'GREAT LAKES SHAKE'})",frozenset({'SAMBUCA'}),0.36363636363636365,5.753560931494461
170,"frozenset({'VANILLA ICECREAM', 'SAMBUCA', 'GREAT LAKES SHAKE'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'VANILLA ICECREAM', 'SAMBUCA'}), items_add=frozenset({'GREAT LAKES SHAKE'}), confidence=0.6666666666666667, lift=9.578046944501473)]","frozenset({'VANILLA ICECREAM', 'SAMBUCA'})",frozenset({'GREAT LAKES SHAKE'}),0.6666666666666667,9.578046944501473
171,"frozenset({'JR.CHL AVALANCHE', 'POUTINE WITH FRIES', 'SHERRIED GARLIC MUSHROOMS CRUS'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'JR.CHL AVALANCHE', 'SHERRIED GARLIC MUSHROOMS CRUS'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.35000000000000003, lift=7.17448740480375), OrderedStatistic(items_base=frozenset({'SHERRIED GARLIC MUSHROOMS CRUS', 'POUTINE WITH FRIES'}), items_add=frozenset({'JR.CHL AVALANCHE'}), confidence=0.31818181818181823, lift=6.733293014817056)]","frozenset({'JR.CHL AVALANCHE', 'SHERRIED GARLIC MUSHROOMS CRUS'})",frozenset({'POUTINE WITH FRIES'}),0.35000000000000003,7.17448740480375
172,"frozenset({'KIT KAT SHAKE', 'ORANGE ARRABIATA', 'LEMON INFUSED CHAR GRILLED VEG'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'LEMON INFUSED CHAR GRILLED VEG'}), items_add=frozenset({'ORANGE ARRABIATA'}), confidence=0.28, lift=39.58577777777778), OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'ORANGE ARRABIATA'}), items_add=frozenset({'LEMON INFUSED CHAR GRILLED VEG'}), confidence=0.25925925925925924, lift=44.252393857271905)]","frozenset({'KIT KAT SHAKE', 'LEMON INFUSED CHAR GRILLED VEG'})",frozenset({'ORANGE ARRABIATA'}),0.28,39.58577777777778
173,"frozenset({'KIT KAT SHAKE', 'SR.CHL AVALANCHE', 'NIRVANA HOOKAH SINGLE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'SR.CHL AVALANCHE'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.28, lift=2.335792108713792)]","frozenset({'KIT KAT SHAKE', 'SR.CHL AVALANCHE'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.28,2.335792108713792
174,"frozenset({'KIT KAT SHAKE', 'ORANGE ARRABIATA', 'OREO COOKIE SHAKE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'ORANGE ARRABIATA'}), items_add=frozenset({'OREO COOKIE SHAKE'}), confidence=0.25925925925925924, lift=9.121911252630206), OrderedStatistic(items_base=frozenset({'ORANGE ARRABIATA', 'OREO COOKIE SHAKE'}), items_add=frozenset({'KIT KAT SHAKE'}), confidence=0.2692307692307693, lift=11.221743711916435)]","frozenset({'KIT KAT SHAKE', 'ORANGE ARRABIATA'})",frozenset({'OREO COOKIE SHAKE'}),0.25925925925925924,9.121911252630206
175,"frozenset({'KIT KAT SHAKE', 'POUTINE WITH FRIES', 'THE AFTER EIGHT SHAKE'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'KIT KAT SHAKE', 'THE AFTER EIGHT SHAKE'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.28, lift=5.739589923843)]","frozenset({'KIT KAT SHAKE', 'THE AFTER EIGHT SHAKE'})",frozenset({'POUTINE WITH FRIES'}),0.28,5.739589923843
176,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'LAVA LAVA', 'N R G  HOOKAH'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'LAVA LAVA', 'N R G  HOOKAH'}), items_add=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}), confidence=0.25925925925925924, lift=9.754559936280366)]","frozenset({'LAVA LAVA', 'N R G  HOOKAH'})",frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.25925925925925924,9.754559936280366
177,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'SATAY CHICKEN PANINI', 'LAVA LAVA'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'SATAY CHICKEN PANINI', 'LAVA LAVA'}), items_add=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}), confidence=0.2916666666666667, lift=10.973879928315412)]","frozenset({'SATAY CHICKEN PANINI', 'LAVA LAVA'})",frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.2916666666666667,10.973879928315412
178,"frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'SAMBUCA', 'LEMON ICED TEA'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'LEMON ICED TEA'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2962962962962963, lift=4.688086684921412)]","frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'LEMON ICED TEA'})",frozenset({'SAMBUCA'}),0.2962962962962963,4.688086684921412
179,"frozenset({'SAMBUCA', 'RED BULL ENERGY DRINK', 'LEMON ICED TEA'})",0.00025720899659912547,"[OrderedStatistic(items_base=frozenset({'RED BULL ENERGY DRINK', 'LEMON ICED TEA'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2857142857142857, lift=4.520655017602791)]","frozenset({'RED BULL ENERGY DRINK', 'LEMON ICED TEA'})",frozenset({'SAMBUCA'}),0.2857142857142857,4.520655017602791
180,"frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'POUTINE WITH FRIES', 'SAMBUCA'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'POUTINE WITH FRIES'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2777777777777778, lift=4.395081267113825), OrderedStatistic(items_base=frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'SAMBUCA'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.2631578947368421, lift=5.39435143218327)]","frozenset({'LEMON INFUSED CHAR GRILLED VEG', 'POUTINE WITH FRIES'})",frozenset({'SAMBUCA'}),0.2777777777777778,4.395081267113825
181,"frozenset({'QUA  MINERAL WATER(1000ML)', 'LINDT CHOCOLATE SHAKE', 'OREO COOKIE SHAKE'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'LINDT CHOCOLATE SHAKE'}), items_add=frozenset({'OREO COOKIE SHAKE'}), confidence=0.28205128205128205, lift=9.923837516597697)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'LINDT CHOCOLATE SHAKE'})",frozenset({'OREO COOKIE SHAKE'}),0.28205128205128205,9.923837516597697
182,"frozenset({'MAGGI NDL ARRABIATA', 'ORANGE ARRABIATA', 'SAMBUCA'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'ORANGE ARRABIATA'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5, lift=7.911146280804884)]","frozenset({'MAGGI NDL ARRABIATA', 'ORANGE ARRABIATA'})",frozenset({'SAMBUCA'}),0.5,7.911146280804884
183,"frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN', 'SAMBUCA'})",0.00022863021919922267,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN'}), items_add=frozenset({'SAMBUCA'}), confidence=0.28070175438596495, lift=4.441345280451865)]","frozenset({'MAGGI NDL ARRABIATA', 'PHILLYCREAM CHEESE &CHILLY PAN'})",frozenset({'SAMBUCA'}),0.28070175438596495,4.441345280451865
184,"frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'QUA  MINERAL WATER(1000ML)'})",0.00045726043839844534,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'SAMBUCA'}), confidence=0.3950617283950617, lift=6.250782246561884)]","frozenset({'MAGGI NDL ARRABIATA', 'QUA  MINERAL WATER(1000ML)'})",frozenset({'SAMBUCA'}),0.3950617283950617,6.250782246561884
185,"frozenset({'QUA  MINERAL WATER(500ML)', 'MAGGI NDL ARRABIATA', 'SAMBUCA'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(500ML)', 'MAGGI NDL ARRABIATA'}), items_add=frozenset({'SAMBUCA'}), confidence=0.588235294117647, lift=9.30723091859398)]","frozenset({'QUA  MINERAL WATER(500ML)', 'MAGGI NDL ARRABIATA'})",frozenset({'SAMBUCA'}),0.588235294117647,9.30723091859398
186,"frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1', 'SAMBUCA'})",0.0002714983852990769,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5428571428571428, lift=8.589244533445303)]","frozenset({'MAGGI NDL ARRABIATA', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.5428571428571428,8.589244533445303
187,"frozenset({'MAGGI NDL ARRABIATA', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.00024291960789917408,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.3863636363636364, lift=6.113158489712866)]","frozenset({'MAGGI NDL ARRABIATA', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.3863636363636364,6.113158489712866
188,"frozenset({'MEZE PLATTER', 'MAGGI NDLCREAM/ CHEE/GARLIC', 'NIRVANA HOOKAH SINGLE'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'MEZE PLATTER', 'MAGGI NDLCREAM/ CHEE/GARLIC'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.3333333333333333, lift=2.7807048913259425)]","frozenset({'MEZE PLATTER', 'MAGGI NDLCREAM/ CHEE/GARLIC'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.3333333333333333,2.7807048913259425
189,"frozenset({'PINK LEMONADE', 'MAGGI NDLCREAM/ CHEE/GARLIC', 'NIRVANA HOOKAH SINGLE'})",0.00012860449829956274,"[OrderedStatistic(items_base=frozenset({'PINK LEMONADE', 'MAGGI NDLCREAM/ CHEE/GARLIC'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.25, lift=2.0855286684944567)]","frozenset({'PINK LEMONADE', 'MAGGI NDLCREAM/ CHEE/GARLIC'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.25,2.0855286684944567
190,"frozenset({'SILVER APPLE SINGLE', 'POUTINE WITH FRIES', 'MAGGI NDLCREAM/ CHEE/GARLIC'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'SILVER APPLE SINGLE', 'MAGGI NDLCREAM/ CHEE/GARLIC'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.28, lift=5.739589923843)]","frozenset({'SILVER APPLE SINGLE', 'MAGGI NDLCREAM/ CHEE/GARLIC'})",frozenset({'POUTINE WITH FRIES'}),0.28,5.739589923843
191,"frozenset({'SAMBUCA', 'MAGGI NDLCREAM/ CHEE/GARLIC', 'RED BULL 2+1'})",0.00021434083049927125,"[OrderedStatistic(items_base=frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.40540540540540543, lift=6.4144429303823385)]","frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.40540540540540543,6.4144429303823385
192,"frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC', 'SAMBUCA', 'RED BULL ENERGY DRINK'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2631578947368421, lift=4.163761200423623)]","frozenset({'MAGGI NDLCREAM/ CHEE/GARLIC', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.2631578947368421,4.163761200423623
193,"frozenset({'MASALA CHAI CUTTING', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.00021434083049927125,"[OrderedStatistic(items_base=frozenset({'MASALA CHAI CUTTING', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.26785714285714285, lift=4.238114079002616)]","frozenset({'MASALA CHAI CUTTING', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.26785714285714285,4.238114079002616
194,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'POUTINE WITH FRIES', 'MEDITER RANEAN PANINO'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'MEDITER RANEAN PANINO'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.2857142857142857, lift=5.856724412084693)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'MEDITER RANEAN PANINO'})",frozenset({'POUTINE WITH FRIES'}),0.2857142857142857,5.856724412084693
195,"frozenset({'PINK LEMONADE', 'MEZE PLATTER', 'QUA  MINERAL WATER(1000ML)'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'PINK LEMONADE', 'MEZE PLATTER'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.28, lift=5.8879086538461545)]","frozenset({'PINK LEMONADE', 'MEZE PLATTER'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.28,5.8879086538461545
196,"frozenset({'QUA  MINERAL WATER(500ML)', 'MOROCCAN MINT TEA', 'NIRVANA HOOKAH SINGLE'})",0.00045726043839844534,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(500ML)', 'MOROCCAN MINT TEA'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.5614035087719299, lift=4.683292448548957)]","frozenset({'QUA  MINERAL WATER(500ML)', 'MOROCCAN MINT TEA'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.5614035087719299,4.683292448548957
197,"frozenset({'MOROCCAN MINT TEA', 'NIRVANA HOOKAH SINGLE', 'RED BULL ENERGY DRINK'})",0.00021434083049927125,"[OrderedStatistic(items_base=frozenset({'MOROCCAN MINT TEA', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.33333333333333337, lift=2.780704891325943)]","frozenset({'MOROCCAN MINT TEA', 'RED BULL ENERGY DRINK'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.33333333333333337,2.780704891325943
198,"frozenset({'QUA  MINERAL WATER(500ML)', 'QUA  MINERAL WATER(1000ML)', 'NIRVANA HOOKAH SINGLE'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(500ML)', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.3076923076923077, lift=2.566804515070101)]","frozenset({'QUA  MINERAL WATER(500ML)', 'QUA  MINERAL WATER(1000ML)'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.3076923076923077,2.566804515070101
199,"frozenset({'QUA  MINERAL WATER(1000ML)', 'RED WINE SHEESHA', 'NIRVANA HOOKAH SINGLE'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'RED WINE SHEESHA', 'NIRVANA HOOKAH SINGLE'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.4, lift=8.411298076923078)]","frozenset({'RED WINE SHEESHA', 'NIRVANA HOOKAH SINGLE'})",frozenset({'QUA  MINERAL WATER(1000ML)'}),0.4,8.411298076923078
200,"frozenset({'QUA  MINERAL WATER(500ML)', 'NIRVANA HOOKAH SINGLE', 'RED BULL ENERGY DRINK'})",0.00038581349489868826,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(500ML)', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=0.48214285714285715, lift=4.022091003525024)]","frozenset({'QUA  MINERAL WATER(500ML)', 'RED BULL ENERGY DRINK'})",frozenset({'NIRVANA HOOKAH SINGLE'}),0.48214285714285715,4.022091003525024
201,"frozenset({'QUA  MINERAL WATER(500ML)', 'NIRVANA HOOKAH SINGLE', 'TOMATOLINO'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'NIRVANA HOOKAH SINGLE', 'TOMATOLINO'}), items_add=frozenset({'QUA  MINERAL WATER(500ML)'}), confidence=0.4375, lift=36.75525210084033), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(500ML)', 'TOMATOLINO'}), items_add=frozenset({'NIRVANA HOOKAH SINGLE'}), confidence=1.0, lift=8.342114673977827)]","frozenset({'NIRVANA HOOKAH SINGLE', 'TOMATOLINO'})",frozenset({'QUA  MINERAL WATER(500ML)'}),0.4375,36.75525210084033
202,"frozenset({'ORANGE ARRABIATA', 'SAMBUCA', 'QUA  MINERAL WATER(1000ML)'})",0.00011431510959961133,"[OrderedStatistic(items_base=frozenset({'ORANGE ARRABIATA', 'QUA  MINERAL WATER(1000ML)'}), items_add=frozenset({'SAMBUCA'}), confidence=0.32000000000000006, lift=5.063133619715127)]","frozenset({'ORANGE ARRABIATA', 'QUA  MINERAL WATER(1000ML)'})",frozenset({'SAMBUCA'}),0.32000000000000006,5.063133619715127
203,"frozenset({'ORANGE ARRABIATA', 'RED BULL 2+1', 'SAMBUCA'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'ORANGE ARRABIATA', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2692307692307693, lift=4.259847997356477)]","frozenset({'ORANGE ARRABIATA', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.2692307692307693,4.259847997356477
204,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1', 'SAMBUCA'})",0.00031436655139893113,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.44897959183673464, lift=7.1038864562329564)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.44897959183673464,7.1038864562329564
205,"frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.00021434083049927125,"[OrderedStatistic(items_base=frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.25862068965517243, lift=4.091972214209423)]","frozenset({'PHILLYCREAM CHEESE &CHILLY PAN', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.25862068965517243,4.091972214209423
206,"frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1', 'SAMBUCA'})",0.0004143922722985911,"[OrderedStatistic(items_base=frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2871287128712871, lift=4.543034497887953)]","frozenset({'POUTINE WITH FRIES', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.2871287128712871,4.543034497887953
207,"frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1', 'SAMBUCA'})",0.0006573118801977651,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1'}), items_add=frozenset({'SAMBUCA'}), confidence=0.5348837209302325, lift=8.463086719000573)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL 2+1'})",frozenset({'SAMBUCA'}),0.5348837209302325,8.463086719000573
208,"frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK', 'SAMBUCA'})",0.0004429710496984939,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.25619834710743805, lift=4.053645201734734)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.25619834710743805,4.053645201734734
209,"frozenset({'RED BULL 2+1', 'SAMBUCA', 'RED BULL ENERGY DRINK'})",0.00017147266439941698,"[OrderedStatistic(items_base=frozenset({'RED BULL 2+1', 'RED BULL ENERGY DRINK'}), items_add=frozenset({'SAMBUCA'}), confidence=0.37499999999999994, lift=5.933359710603662)]","frozenset({'RED BULL 2+1', 'RED BULL ENERGY DRINK'})",frozenset({'SAMBUCA'}),0.37499999999999994,5.933359710603662
210,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'ARABIAN MIST', 'SAMBUCA'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'ARABIAN MIST'}), items_add=frozenset({'SAMBUCA'}), confidence=0.6363636363636365, lift=10.068731630115309), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'ARABIAN MIST', 'SAMBUCA'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.5384615384615385, lift=42.77254867720249), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'ARABIAN MIST', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.6363636363636365, lift=17.09558541266795)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'ARABIAN MIST'})",frozenset({'SAMBUCA'}),0.6363636363636365,10.068731630115309
211,"frozenset({'BERRY BLAST', 'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'BERRY BLAST', 'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI'}), items_add=frozenset({'SAMBUCA'}), confidence=0.33333333333333337, lift=5.27409752053659), OrderedStatistic(items_base=frozenset({'BERRY BLAST', 'B.M.T. PANINI', 'SAMBUCA'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.31818181818181823, lift=6.69080528846154), OrderedStatistic(items_base=frozenset({'BERRY BLAST', 'QUA  MINERAL WATER(1000ML)', 'SAMBUCA'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5384615384615385, lift=14.465495349180573)]","frozenset({'BERRY BLAST', 'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI'})",frozenset({'SAMBUCA'}),0.33333333333333337,5.27409752053659
212,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'POUTINE WITH FRIES', 'CALCUTTA MINT'})",0.00010002572089965992,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'CALCUTTA MINT'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.2916666666666667, lift=5.978739504003125), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'POUTINE WITH FRIES'}), items_add=frozenset({'CALCUTTA MINT'}), confidence=0.33333333333333337, lift=7.053926015522629), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'POUTINE WITH FRIES', 'CALCUTTA MINT'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.5384615384615385, lift=14.465495349180573)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'CALCUTTA MINT'})",frozenset({'POUTINE WITH FRIES'}),0.2916666666666667,5.978739504003125
213,"frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'SAMBUCA', 'CALCUTTA MINT'})",0.00015718327569946557,"[OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'CALCUTTA MINT'}), items_add=frozenset({'SAMBUCA'}), confidence=0.4583333333333333, lift=7.251884090737811), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'CALCUTTA MINT'}), items_add=frozenset({'MAGGI NDL ARRABIATA'}), confidence=0.275, lift=21.84455164585698), OrderedStatistic(items_base=frozenset({'MAGGI NDL ARRABIATA', 'SAMBUCA', 'CALCUTTA MINT'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.4782608695652174, lift=12.848234999582743)]","frozenset({'MAGGI NDL ARRABIATA', 'B.M.T. PANINI', 'CALCUTTA MINT'})",frozenset({'SAMBUCA'}),0.4583333333333333,7.251884090737811
214,"frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'SAMBUCA', 'CALCUTTA MINT'})",0.00014289388699951415,"[OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'CALCUTTA MINT'}), items_add=frozenset({'SAMBUCA'}), confidence=0.2857142857142857, lift=4.520655017602791), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'CALCUTTA MINT'}), items_add=frozenset({'POUTINE WITH FRIES'}), confidence=0.25, lift=5.124633860574106), OrderedStatistic(items_base=frozenset({'SAMBUCA', 'POUTINE WITH FRIES', 'CALCUTTA MINT'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.2777777777777778, lift=7.462358711878866)]","frozenset({'B.M.T. PANINI', 'POUTINE WITH FRIES', 'CALCUTTA MINT'})",frozenset({'SAMBUCA'}),0.2857142857142857,4.520655017602791
215,"frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'SAMBUCA', 'CALCUTTA MINT'})",0.00017147266439941698,"[OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'CALCUTTA MINT'}), items_add=frozenset({'SAMBUCA'}), confidence=0.4285714285714285, lift=6.780982526404185), OrderedStatistic(items_base=frozenset({'B.M.T. PANINI', 'SAMBUCA', 'CALCUTTA MINT'}), items_add=frozenset({'QUA  MINERAL WATER(1000ML)'}), confidence=0.3, lift=6.308473557692308), OrderedStatistic(items_base=frozenset({'QUA  MINERAL WATER(1000ML)', 'SAMBUCA', 'CALCUTTA MINT'}), items_add=frozenset({'B.M.T. PANINI'}), confidence=0.2926829268292683, lift=7.862777959833341)]","frozenset({'QUA  MINERAL WATER(1000ML)', 'B.M.T. PANINI', 'CALCUTTA MINT'})",frozenset({'SAMBUCA'}),0.4285714285714285,6.780982526404185
